txn_id,source_system,amount,currency,txn_date,settlement_delay,reference_similarity,match_probability,anomaly_score,sla_remaining,final_decision,override_flag,decision_cost
TXN_110537,SOURCE_A,1930.92,USD,2026-01-14 08:08:51,0,0.86,0.86,0.88,215,EXCEPTION,1,2500
TXN_110538,SOURCE_A,667.1,USD,2026-01-03 03:32:21,0,0.5,0.5,0.82,375,EXCEPTION,0,2000
TXN_110539,SOURCE_A,660.02,USD,2026-01-09 11:57:36,1,0.8,0.8,0.31,220,OPS_REVIEW,0,0
TXN_110540,SOURCE_C,714.8,USD,2026-01-24 06:54:00,1,0.76,0.76,0.04,60,OPS_REVIEW,0,0
TXN_110541,SOURCE_A,178.3,USD,2026-01-15 01:26:51,0,0.85,0.85,0.45,395,OPS_REVIEW,0,0
TXN_110542,SOURCE_A,3501.05,USD,2026-01-19 16:52:41,3,0.84,0.84,0.26,466,OPS_REVIEW,0,0
TXN_110543,SOURCE_C,2673.25,USD,2026-01-04 20:38:07,0,0.7,0.7,0.16,48,EXCEPTION,0,2000
TXN_110544,SOURCE_B,35.58,USD,2026-01-22 19:05:46,0,0.82,0.82,0.86,55,EXCEPTION,0,2000
TXN_110545,SOURCE_C,1890.05,USD,2026-01-07 21:56:55,1,0.5,0.5,0.82,293,EXCEPTION,0,2000
TXN_110546,SOURCE_A,4314.91,USD,2026-01-30 08:38:40,0,0.78,0.78,0.85,448,EXCEPTION,0,2000
TXN_110547,SOURCE_B,11191.64,USD,2026-01-30 18:21:58,1,0.7,0.7,0.01,22,EXCEPTION,0,2000
TXN_110548,SOURCE_A,820.15,USD,2026-01-21 04:35:14,2,0.69,0.69,0.71,347,EXCEPTION,0,2000
TXN_110549,SOURCE_A,4106.67,USD,2026-01-10 05:08:13,2,0.81,0.81,0.22,233,OPS_REVIEW,0,0
TXN_110550,SOURCE_A,306.16,USD,2026-01-27 13:08:30,0,0.51,0.51,0.21,348,OPS_REVIEW,0,0
TXN_110551,SOURCE_C,2254.39,USD,2026-01-10 01:30:10,2,0.4,0.4,0.51,69,OPS_REVIEW,0,0
TXN_110552,SOURCE_B,1481.2,USD,2026-01-16 19:53:08,0,0.64,0.64,0.01,421,OPS_REVIEW,1,500
TXN_110553,SOURCE_A,1307.72,USD,2026-01-17 13:48:32,0,0.63,0.63,0.6,14,EXCEPTION,0,2000
TXN_110554,SOURCE_A,2881.07,USD,2026-01-26 08:18:08,2,0.96,0.96,0.4,96,OPS_REVIEW,0,0
TXN_110555,SOURCE_B,629.76,USD,2026-01-28 21:54:38,0,0.71,0.71,0.3,35,EXCEPTION,0,2000
TXN_110556,SOURCE_B,6846.42,USD,2026-01-15 18:00:25,0,0.78,0.78,0.84,296,EXCEPTION,0,2000
TXN_110557,SOURCE_B,683.49,USD,2026-01-02 03:31:25,2,0.68,0.68,0.41,95,OPS_REVIEW,0,0
TXN_110558,SOURCE_A,227.87,USD,2026-01-29 20:14:02,0,0.81,0.81,0.36,175,OPS_REVIEW,0,0
TXN_110559,SOURCE_B,3785.71,USD,2026-01-13 05:20:10,0,0.82,0.82,0.81,141,EXCEPTION,0,2000
TXN_110560,SOURCE_C,2773.64,USD,2026-01-31 10:07:56,1,0.8,0.8,0.47,456,OPS_REVIEW,0,0
TXN_110561,SOURCE_B,477.51,USD,2026-01-02 13:36:41,0,0.92,0.92,0.33,419,OPS_REVIEW,0,0
TXN_110562,SOURCE_C,115.86,USD,2026-01-08 06:18:46,0,0.42,0.42,0.68,193,OPS_REVIEW,0,0
TXN_110563,SOURCE_B,905.53,USD,2026-01-27 11:01:10,0,0.75,0.75,0.9,20,EXCEPTION,0,2000
TXN_110564,SOURCE_C,276.54,USD,2026-01-04 10:56:12,0,0.28,0.28,0.07,79,OPS_REVIEW,0,0
TXN_110565,SOURCE_B,1174.71,USD,2026-01-25 19:54:58,0,0.79,0.79,0.46,122,OPS_REVIEW,0,0
TXN_110566,SOURCE_C,1788.78,USD,2026-01-21 12:31:06,2,0.8,0.8,0.86,97,EXCEPTION,0,2000
TXN_110567,SOURCE_A,410.79,USD,2026-01-01 04:08:50,0,0.82,0.82,0.88,239,EXCEPTION,1,2500
TXN_110568,SOURCE_C,10101.05,USD,2026-01-22 11:00:30,1,0.96,0.96,0.58,157,OPS_REVIEW,0,0
TXN_110569,SOURCE_B,438.42,USD,2026-01-11 17:06:25,2,0.72,0.72,0.39,434,OPS_REVIEW,0,0
TXN_110570,SOURCE_C,829.88,USD,2026-01-10 20:31:48,2,0.76,0.76,0.01,154,OPS_REVIEW,1,500
TXN_110571,SOURCE_B,482.89,USD,2026-01-05 20:00:26,1,0.74,0.74,0.46,136,OPS_REVIEW,0,0
TXN_110572,SOURCE_A,1918.3,USD,2026-01-22 11:14:06,2,0.53,0.53,0.79,274,EXCEPTION,0,2000
TXN_110573,SOURCE_A,3846.78,USD,2026-01-13 22:02:40,0,0.34,0.34,0.51,71,OPS_REVIEW,0,0
TXN_110574,SOURCE_C,114.99,USD,2026-01-09 20:20:23,2,0.59,0.59,0.46,36,EXCEPTION,0,2000
TXN_110575,SOURCE_C,817.61,USD,2026-01-25 17:01:05,3,0.41,0.41,0.68,49,EXCEPTION,0,2000
TXN_110576,SOURCE_C,1168.61,USD,2026-01-30 00:08:31,0,0.5,0.5,0.37,176,OPS_REVIEW,0,0
TXN_110577,SOURCE_C,1407.93,USD,2026-01-17 13:50:52,2,0.59,0.59,0.7,25,EXCEPTION,0,2000
TXN_110578,SOURCE_A,1141.45,USD,2026-01-31 23:12:56,2,0.77,0.77,0.45,197,OPS_REVIEW,0,0
TXN_110579,SOURCE_C,2859.23,USD,2026-01-27 08:45:42,1,0.6,0.6,0.14,393,OPS_REVIEW,0,0
TXN_110580,SOURCE_B,3309.79,USD,2026-01-14 14:54:18,2,0.83,0.83,0.78,106,EXCEPTION,0,2000
TXN_110581,SOURCE_B,304.61,USD,2026-01-01 14:42:51,3,0.75,0.75,0.32,82,OPS_REVIEW,0,0
TXN_110582,SOURCE_A,1670.88,USD,2026-01-29 15:54:50,3,0.79,0.79,0.42,389,OPS_REVIEW,0,0
TXN_110583,SOURCE_A,1583.49,USD,2026-01-15 11:29:21,0,0.57,0.57,0.69,294,OPS_REVIEW,1,500
TXN_110584,SOURCE_C,4624.06,USD,2026-01-11 07:37:32,0,0.86,0.86,0.34,432,OPS_REVIEW,1,500
TXN_110585,SOURCE_B,1666.56,USD,2026-01-31 04:28:31,1,0.9,0.9,0.92,278,EXCEPTION,0,2000
TXN_110586,SOURCE_A,916.81,USD,2026-01-11 10:07:27,0,0.93,0.93,0.9,175,EXCEPTION,0,2000
TXN_110587,SOURCE_B,192.0,USD,2026-01-16 21:31:54,1,0.73,0.73,0.88,387,EXCEPTION,0,2000
TXN_110588,SOURCE_A,318.19,USD,2026-01-09 03:54:56,3,0.79,0.79,0.7,172,OPS_REVIEW,0,0
TXN_110589,SOURCE_A,850.19,USD,2026-01-18 09:16:05,0,0.53,0.53,0.54,225,OPS_REVIEW,0,0
TXN_110590,SOURCE_B,1235.13,USD,2026-01-23 13:23:20,1,0.54,0.54,0.35,49,EXCEPTION,0,2000
TXN_110591,SOURCE_A,429.92,USD,2026-01-17 21:06:45,0,0.24,0.24,0.26,461,OPS_REVIEW,0,0
TXN_110592,SOURCE_C,396.19,USD,2026-01-02 06:28:44,2,0.6,0.6,0.55,108,OPS_REVIEW,0,0
TXN_110593,SOURCE_B,3130.42,USD,2026-01-15 21:08:40,0,0.54,0.54,0.04,39,EXCEPTION,0,2000
TXN_110594,SOURCE_A,4425.25,USD,2026-01-05 21:40:40,3,0.5,0.5,0.44,87,OPS_REVIEW,0,0
TXN_110595,SOURCE_A,359.31,USD,2026-01-28 18:03:03,2,0.62,0.62,0.99,330,EXCEPTION,0,2000
TXN_110596,SOURCE_A,4325.83,USD,2026-01-28 22:21:24,2,0.91,0.91,0.96,343,EXCEPTION,0,2000
TXN_110597,SOURCE_A,3973.07,USD,2026-01-30 18:19:02,0,0.61,0.61,0.15,215,OPS_REVIEW,0,0
TXN_110598,SOURCE_B,999.69,USD,2026-01-11 23:09:47,0,0.99,0.99,0.63,364,OPS_REVIEW,0,0
TXN_110599,SOURCE_B,2052.26,USD,2026-01-28 20:13:06,1,0.65,0.65,0.21,420,OPS_REVIEW,0,0
TXN_110600,SOURCE_C,462.46,USD,2026-01-31 18:08:35,0,0.84,0.84,0.68,177,OPS_REVIEW,0,0
TXN_110601,SOURCE_A,715.45,USD,2026-01-28 03:46:51,2,0.67,0.67,0.49,35,EXCEPTION,0,2000
TXN_110602,SOURCE_C,421.77,USD,2026-01-10 07:53:40,1,0.8,0.8,0.38,327,OPS_REVIEW,0,0
TXN_110603,SOURCE_C,6643.18,USD,2026-01-29 11:37:00,1,0.66,0.66,0.8,153,EXCEPTION,0,2000
TXN_110604,SOURCE_C,2189.77,USD,2026-01-26 22:12:25,2,0.47,0.47,0.3,12,EXCEPTION,0,2000
TXN_110605,SOURCE_B,10493.03,USD,2026-01-24 07:39:08,3,0.72,0.72,0.35,99,OPS_REVIEW,1,500
TXN_110606,SOURCE_B,333.35,USD,2026-01-20 09:46:50,0,0.54,0.54,0.62,80,OPS_REVIEW,0,0
TXN_110607,SOURCE_C,701.61,USD,2026-01-08 18:37:37,1,0.92,0.92,0.46,331,OPS_REVIEW,0,0
TXN_110608,SOURCE_C,779.61,USD,2026-01-10 19:37:05,3,0.54,0.54,0.58,194,OPS_REVIEW,0,0
TXN_110609,SOURCE_A,331.44,USD,2026-01-11 10:43:25,0,0.54,0.54,0.97,200,EXCEPTION,0,2000
TXN_110610,SOURCE_B,2170.35,USD,2026-01-07 21:17:30,1,0.89,0.89,0.81,469,EXCEPTION,0,2000
TXN_110611,SOURCE_B,604.26,USD,2026-01-12 02:26:16,1,0.85,0.85,0.13,384,OPS_REVIEW,0,0
TXN_110612,SOURCE_B,1126.17,USD,2026-01-23 19:09:44,3,0.92,0.92,0.22,15,AUTO_RECONCILED,0,0
TXN_110613,SOURCE_A,825.97,USD,2026-01-18 19:34:11,3,0.43,0.43,0.98,82,EXCEPTION,0,2000
TXN_110614,SOURCE_B,461.06,USD,2026-01-31 05:50:02,0,0.52,0.52,0.3,269,OPS_REVIEW,0,0
TXN_110615,SOURCE_C,236.42,USD,2026-01-02 02:55:46,3,0.86,0.86,0.32,296,OPS_REVIEW,0,0
TXN_110616,SOURCE_A,3150.06,USD,2026-01-17 05:50:54,1,0.89,0.89,0.19,168,OPS_REVIEW,0,0
TXN_110617,SOURCE_C,1795.04,USD,2026-01-08 17:53:10,0,0.58,0.58,0.62,470,OPS_REVIEW,0,0
TXN_110618,SOURCE_B,261.68,USD,2026-01-29 14:24:51,3,0.82,0.82,0.59,471,OPS_REVIEW,0,0
TXN_110619,SOURCE_B,5890.32,USD,2026-01-28 10:20:39,2,0.7,0.7,0.52,58,EXCEPTION,0,2000
TXN_110620,SOURCE_B,3101.72,USD,2026-01-20 17:52:07,3,0.61,0.61,0.09,156,OPS_REVIEW,0,0
TXN_110621,SOURCE_C,711.28,USD,2026-01-14 09:32:12,0,0.82,0.82,0.33,299,OPS_REVIEW,0,0
TXN_110622,SOURCE_B,163.13,USD,2026-01-27 03:29:58,2,0.93,0.93,0.25,442,AUTO_RECONCILED,0,0
TXN_110623,SOURCE_C,2295.16,USD,2026-01-23 18:05:32,1,0.59,0.59,0.56,235,OPS_REVIEW,0,0
TXN_110624,SOURCE_C,1635.89,USD,2026-01-15 19:52:27,1,0.7,0.7,0.31,398,OPS_REVIEW,0,0
TXN_110625,SOURCE_B,1348.71,USD,2026-01-05 12:44:51,2,0.63,0.63,0.06,44,EXCEPTION,0,2000
TXN_110626,SOURCE_C,411.28,USD,2026-01-13 01:03:42,3,0.9,0.9,0.97,279,EXCEPTION,0,2000
TXN_110627,SOURCE_C,6674.05,USD,2026-01-14 16:51:16,0,0.37,0.37,0.63,197,OPS_REVIEW,0,0
TXN_110628,SOURCE_C,4591.71,USD,2026-01-18 16:00:03,0,0.64,0.64,0.24,461,OPS_REVIEW,0,0
TXN_110629,SOURCE_B,5432.98,USD,2026-01-27 16:37:34,0,0.72,0.72,0.81,469,EXCEPTION,0,2000
TXN_110630,SOURCE_A,396.21,USD,2026-01-20 08:41:32,0,0.52,0.52,0.21,251,OPS_REVIEW,0,0
TXN_110631,SOURCE_B,317.51,USD,2026-01-23 08:02:21,2,0.79,0.79,0.22,431,OPS_REVIEW,0,0
TXN_110632,SOURCE_B,2618.79,USD,2026-01-25 15:33:01,2,0.94,0.94,0.16,16,AUTO_RECONCILED,0,0
TXN_110633,SOURCE_A,1783.35,USD,2026-01-01 20:23:15,0,0.86,0.86,0.2,381,OPS_REVIEW,0,0
TXN_110634,SOURCE_B,1403.06,USD,2026-01-24 20:41:00,3,0.91,0.91,0.69,463,OPS_REVIEW,0,0
TXN_110635,SOURCE_B,8547.02,USD,2026-01-01 08:46:02,3,0.54,0.54,0.84,462,EXCEPTION,0,2000
TXN_110636,SOURCE_B,3490.45,USD,2026-01-13 17:11:08,2,0.58,0.58,0.91,392,EXCEPTION,0,2000
TXN_110637,SOURCE_B,2181.32,USD,2026-01-19 06:02:09,0,0.82,0.82,0.03,206,OPS_REVIEW,0,0
TXN_110638,SOURCE_C,2779.63,USD,2026-01-01 17:20:49,1,0.89,0.89,0.26,27,EXCEPTION,0,2000
TXN_110639,SOURCE_A,859.6,USD,2026-01-05 09:54:10,0,0.85,0.85,0.8,25,EXCEPTION,1,2500
TXN_110640,SOURCE_A,3005.45,USD,2026-01-25 23:54:18,3,0.49,0.49,0.51,187,OPS_REVIEW,0,0
TXN_110641,SOURCE_B,475.36,USD,2026-01-16 16:23:18,3,0.88,0.88,0.09,265,OPS_REVIEW,0,0
TXN_110642,SOURCE_A,2197.42,USD,2026-01-17 12:49:45,2,0.78,0.78,0.08,14,EXCEPTION,0,2000
TXN_110643,SOURCE_C,360.27,USD,2026-01-10 20:14:27,2,0.93,0.93,0.53,118,OPS_REVIEW,0,0
TXN_110644,SOURCE_A,392.61,USD,2026-01-13 18:48:08,3,0.88,0.88,0.25,64,OPS_REVIEW,0,0
TXN_110645,SOURCE_A,1152.57,USD,2026-01-08 11:09:34,3,0.84,0.84,0.29,173,OPS_REVIEW,0,0
TXN_110646,SOURCE_C,286.51,USD,2026-01-08 09:02:30,0,0.6,0.6,0.08,316,OPS_REVIEW,0,0
TXN_110647,SOURCE_C,3102.6,USD,2026-01-15 13:20:10,0,0.58,0.58,0.26,471,OPS_REVIEW,0,0
TXN_110648,SOURCE_C,3741.61,USD,2026-01-02 17:37:22,3,0.65,0.65,0.46,123,OPS_REVIEW,0,0
TXN_110649,SOURCE_B,876.73,USD,2026-01-03 12:12:40,1,0.95,0.95,0.91,380,EXCEPTION,0,2000
TXN_110650,SOURCE_B,81.14,USD,2026-01-17 14:42:21,0,0.8,0.8,0.9,374,EXCEPTION,1,2500
TXN_110651,SOURCE_C,1414.51,USD,2026-01-12 05:22:08,0,0.86,0.86,0.79,274,EXCEPTION,0,2000
TXN_110652,SOURCE_B,1873.74,USD,2026-01-07 11:52:58,2,0.54,0.54,0.66,286,OPS_REVIEW,0,0
TXN_110653,SOURCE_C,582.12,USD,2026-01-07 20:17:56,2,0.85,0.85,0.24,103,OPS_REVIEW,0,0
TXN_110654,SOURCE_A,3575.1,USD,2026-01-02 09:05:06,0,0.77,0.77,0.49,75,OPS_REVIEW,0,0
TXN_110655,SOURCE_B,926.87,USD,2026-01-05 16:40:31,2,0.55,0.55,0.36,407,OPS_REVIEW,0,0
TXN_110656,SOURCE_A,465.99,USD,2026-01-27 17:42:29,0,0.87,0.87,0.82,412,EXCEPTION,0,2000
TXN_110657,SOURCE_A,807.84,USD,2026-01-31 17:29:52,0,0.84,0.84,0.21,338,OPS_REVIEW,0,0
TXN_110658,SOURCE_A,1319.55,USD,2026-01-15 14:49:00,1,0.58,0.58,0.97,67,EXCEPTION,0,2000
TXN_110659,SOURCE_C,467.63,USD,2026-01-09 23:48:41,0,0.93,0.93,0.08,84,AUTO_RECONCILED,0,0
TXN_110660,SOURCE_A,1239.07,USD,2026-01-06 02:28:28,0,0.87,0.87,0.95,178,EXCEPTION,0,2000
TXN_110661,SOURCE_A,359.41,USD,2026-01-14 15:03:17,1,0.63,0.63,0.61,128,OPS_REVIEW,0,0
TXN_110662,SOURCE_B,937.76,USD,2026-01-02 01:32:40,0,0.87,0.87,0.72,480,EXCEPTION,0,2000
TXN_110663,SOURCE_C,314.0,USD,2026-01-03 13:43:08,0,0.81,0.81,0.97,302,EXCEPTION,1,2500
TXN_110664,SOURCE_A,220.91,USD,2026-01-03 08:25:15,3,0.7,0.7,0.09,206,OPS_REVIEW,0,0
TXN_110665,SOURCE_C,1537.1,USD,2026-01-09 09:49:25,0,0.7,0.7,0.58,130,OPS_REVIEW,0,0
TXN_110666,SOURCE_B,11513.67,USD,2026-01-12 04:33:48,0,0.89,0.89,0.13,162,OPS_REVIEW,0,0
TXN_110667,SOURCE_A,280.91,USD,2026-01-14 03:30:00,0,0.59,0.59,0.68,166,OPS_REVIEW,0,0
TXN_110668,SOURCE_A,468.75,USD,2026-01-20 19:44:31,1,0.52,0.52,0.78,286,EXCEPTION,0,2000
TXN_110669,SOURCE_C,883.06,USD,2026-01-18 12:27:41,3,0.73,0.73,0.66,336,OPS_REVIEW,0,0
TXN_110670,SOURCE_A,582.63,USD,2026-01-06 19:05:08,0,0.65,0.65,0.86,123,EXCEPTION,0,2000
TXN_110671,SOURCE_B,5221.63,USD,2026-01-02 15:19:03,0,0.64,0.64,0.08,212,OPS_REVIEW,0,0
TXN_110672,SOURCE_B,388.13,USD,2026-01-21 01:58:27,3,0.51,0.51,0.22,77,OPS_REVIEW,0,0
TXN_110673,SOURCE_C,236.24,USD,2026-01-13 21:33:39,0,0.91,0.91,0.23,179,AUTO_RECONCILED,0,0
TXN_110674,SOURCE_B,30719.19,USD,2026-01-23 04:17:15,1,0.74,0.74,0.32,362,OPS_REVIEW,0,0
TXN_110675,SOURCE_C,556.54,USD,2026-01-21 06:07:29,2,0.73,0.73,0.16,405,OPS_REVIEW,0,0
TXN_110676,SOURCE_C,113.2,USD,2026-01-20 22:00:21,0,0.82,0.82,0.72,380,EXCEPTION,0,2000
TXN_110677,SOURCE_C,2587.18,USD,2026-01-14 03:37:41,0,0.47,0.47,0.14,448,OPS_REVIEW,0,0
TXN_110678,SOURCE_A,599.94,USD,2026-01-05 21:00:29,3,0.46,0.46,0.24,146,OPS_REVIEW,0,0
TXN_110679,SOURCE_C,1473.54,USD,2026-01-25 22:36:25,3,0.68,0.68,0.58,440,OPS_REVIEW,0,0
TXN_110680,SOURCE_A,3445.36,USD,2026-01-16 22:33:33,0,0.85,0.85,0.95,246,EXCEPTION,0,2000
TXN_110681,SOURCE_A,338.68,USD,2026-01-23 00:02:45,0,0.85,0.85,0.93,450,EXCEPTION,0,2000
TXN_110682,SOURCE_C,823.92,USD,2026-01-19 08:09:28,2,0.66,0.66,0.08,341,OPS_REVIEW,0,0
TXN_110683,SOURCE_B,642.36,USD,2026-01-06 16:22:47,0,0.61,0.61,0.92,391,EXCEPTION,0,2000
TXN_110684,SOURCE_B,3571.93,USD,2026-01-13 16:40:20,0,0.76,0.76,0.27,189,OPS_REVIEW,0,0
TXN_110685,SOURCE_C,191.54,USD,2026-01-03 04:22:22,3,0.67,0.67,0.52,229,OPS_REVIEW,0,0
TXN_110686,SOURCE_A,121.87,USD,2026-01-20 23:26:30,3,0.89,0.89,0.49,470,OPS_REVIEW,0,0
TXN_110687,SOURCE_C,1113.16,USD,2026-01-12 05:39:26,0,0.49,0.49,0.21,185,OPS_REVIEW,0,0
TXN_110688,SOURCE_A,1252.32,USD,2026-01-15 19:50:01,3,0.94,0.94,0.33,173,OPS_REVIEW,0,0
TXN_110689,SOURCE_B,446.69,USD,2026-01-28 07:13:07,0,0.93,0.93,0.8,214,EXCEPTION,0,2000
TXN_110690,SOURCE_B,2403.94,USD,2026-01-14 05:44:47,0,0.48,0.48,0.03,207,OPS_REVIEW,0,0
TXN_110691,SOURCE_B,1677.96,USD,2026-01-22 13:21:17,2,0.77,0.77,0.78,444,EXCEPTION,0,2000
TXN_110692,SOURCE_B,1769.11,USD,2026-01-04 13:41:03,3,0.59,0.59,0.63,89,OPS_REVIEW,0,0
TXN_110693,SOURCE_B,215.95,USD,2026-01-05 00:41:26,1,0.69,0.69,0.37,109,OPS_REVIEW,0,0
TXN_110694,SOURCE_B,906.29,USD,2026-01-28 00:41:17,3,0.49,0.49,0.3,147,OPS_REVIEW,0,0
TXN_110695,SOURCE_C,278.44,USD,2026-01-01 03:37:57,3,0.88,0.88,0.34,363,OPS_REVIEW,0,0
TXN_110696,SOURCE_A,1566.3,USD,2026-01-07 09:56:59,0,0.86,0.86,0.51,248,OPS_REVIEW,0,0
TXN_110697,SOURCE_A,1507.48,USD,2026-01-27 13:04:39,0,0.65,0.65,0.44,84,OPS_REVIEW,0,0
TXN_110698,SOURCE_C,725.41,USD,2026-01-29 05:47:01,1,0.73,0.73,0.63,461,OPS_REVIEW,1,500
TXN_110699,SOURCE_C,2557.99,USD,2026-01-09 03:05:56,2,0.69,0.69,0.68,467,OPS_REVIEW,0,0
TXN_110700,SOURCE_B,5429.14,USD,2026-01-17 03:01:59,0,0.51,0.51,0.4,133,OPS_REVIEW,1,500
TXN_110701,SOURCE_C,841.25,USD,2026-01-01 12:48:30,0,0.47,0.47,0.18,322,OPS_REVIEW,0,0
TXN_110702,SOURCE_A,3751.58,USD,2026-01-22 17:18:40,3,0.79,0.79,0.6,33,EXCEPTION,0,2000
TXN_110703,SOURCE_C,594.43,USD,2026-01-24 06:36:05,3,0.58,0.58,0.53,314,OPS_REVIEW,0,0
TXN_110704,SOURCE_A,229.05,USD,2026-01-09 20:25:58,2,0.76,0.76,0.5,12,EXCEPTION,0,2000
TXN_110705,SOURCE_B,1108.72,USD,2026-01-15 06:23:43,2,0.88,0.88,0.93,227,EXCEPTION,0,2000
TXN_110706,SOURCE_C,7973.54,USD,2026-01-23 13:50:35,1,0.53,0.53,0.08,95,OPS_REVIEW,0,0
TXN_110707,SOURCE_C,1790.4,USD,2026-01-17 10:17:23,0,0.85,0.85,0.54,144,OPS_REVIEW,0,0
TXN_110708,SOURCE_C,480.73,USD,2026-01-11 09:57:56,0,0.46,0.46,0.59,160,OPS_REVIEW,0,0
TXN_110709,SOURCE_B,666.87,USD,2026-01-12 19:06:09,2,0.5,0.5,0.41,181,OPS_REVIEW,0,0
TXN_110710,SOURCE_A,735.15,USD,2026-01-04 12:07:14,0,0.66,0.66,0.59,55,EXCEPTION,1,2500
TXN_110711,SOURCE_B,8672.9,USD,2026-01-26 06:41:53,1,0.75,0.75,0.63,106,OPS_REVIEW,0,0
TXN_110712,SOURCE_C,281.1,USD,2026-01-10 10:43:29,1,0.8,0.8,0.07,472,OPS_REVIEW,0,0
TXN_110713,SOURCE_C,780.27,USD,2026-01-10 19:56:46,0,0.76,0.76,0.33,19,EXCEPTION,0,2000
TXN_110714,SOURCE_B,696.32,USD,2026-01-31 17:35:17,2,0.65,0.65,0.83,433,EXCEPTION,0,2000
TXN_110715,SOURCE_B,394.1,USD,2026-01-21 01:43:32,2,0.86,0.86,0.42,275,OPS_REVIEW,0,0
TXN_110716,SOURCE_C,579.61,USD,2026-01-16 23:01:49,1,0.68,0.68,0.78,392,EXCEPTION,1,2500
TXN_110717,SOURCE_B,8983.0,USD,2026-01-16 11:33:47,0,0.93,0.93,0.58,242,OPS_REVIEW,0,0
TXN_110718,SOURCE_A,131.66,USD,2026-01-29 23:56:19,2,0.68,0.68,0.76,365,EXCEPTION,0,2000
TXN_110719,SOURCE_B,431.37,USD,2026-01-09 03:20:50,0,0.82,0.82,0.52,115,OPS_REVIEW,0,0
TXN_110720,SOURCE_B,1235.8,USD,2026-01-16 02:42:22,3,0.94,0.94,0.22,228,AUTO_RECONCILED,0,0
TXN_110721,SOURCE_B,1759.84,USD,2026-01-20 04:01:35,2,0.68,0.68,0.89,393,EXCEPTION,0,2000
TXN_110722,SOURCE_A,338.17,USD,2026-01-17 12:15:36,1,0.63,0.63,0.69,200,OPS_REVIEW,0,0
TXN_110723,SOURCE_B,2786.31,USD,2026-01-26 16:38:40,0,0.76,0.76,0.57,80,OPS_REVIEW,0,0
TXN_110724,SOURCE_A,1074.77,USD,2026-01-19 12:57:58,0,0.33,0.33,0.21,280,OPS_REVIEW,0,0
TXN_110725,SOURCE_B,2582.26,USD,2026-01-10 10:12:06,0,0.75,0.75,0.38,23,EXCEPTION,0,2000
TXN_110726,SOURCE_B,1022.22,USD,2026-01-05 10:38:11,0,0.37,0.37,0.22,64,OPS_REVIEW,0,0
TXN_110727,SOURCE_A,1047.68,USD,2026-01-20 09:56:06,0,0.87,0.87,0.76,190,EXCEPTION,0,2000
TXN_110728,SOURCE_B,474.44,USD,2026-01-26 15:44:27,3,0.75,0.75,0.11,367,OPS_REVIEW,0,0
TXN_110729,SOURCE_A,3820.99,USD,2026-01-02 08:53:43,0,0.81,0.81,0.25,103,OPS_REVIEW,0,0
TXN_110730,SOURCE_B,4652.93,USD,2026-01-09 13:20:01,1,0.53,0.53,0.93,250,EXCEPTION,0,2000
TXN_110731,SOURCE_B,684.55,USD,2026-01-11 02:45:48,2,0.42,0.42,0.53,203,OPS_REVIEW,0,0
TXN_110732,SOURCE_C,63199.68,USD,2026-01-28 12:02:29,3,0.58,0.58,0.57,17,EXCEPTION,0,2000
TXN_110733,SOURCE_C,605.52,USD,2026-01-03 18:36:49,3,0.52,0.52,0.6,157,OPS_REVIEW,0,0
TXN_110734,SOURCE_C,8171.16,USD,2026-01-12 11:45:42,0,0.87,0.87,0.89,233,EXCEPTION,0,2000
TXN_110735,SOURCE_C,2511.87,USD,2026-01-20 03:52:00,1,0.79,0.79,0.46,387,OPS_REVIEW,0,0
TXN_110736,SOURCE_C,499.87,USD,2026-01-06 00:21:44,1,0.89,0.89,0.84,200,EXCEPTION,0,2000
TXN_110737,SOURCE_A,594.79,USD,2026-01-07 20:19:39,2,0.92,0.92,0.37,339,OPS_REVIEW,0,0
TXN_110738,SOURCE_C,1341.12,USD,2026-01-03 21:10:33,1,0.87,0.87,0.92,391,EXCEPTION,0,2000
TXN_110739,SOURCE_B,9672.72,USD,2026-01-31 04:05:05,2,0.57,0.57,0.53,404,OPS_REVIEW,1,500
TXN_110740,SOURCE_B,874.78,USD,2026-01-08 01:47:01,0,0.81,0.81,0.35,293,OPS_REVIEW,0,0
TXN_110741,SOURCE_C,2609.9,USD,2026-01-15 21:55:39,2,0.89,0.89,0.94,367,EXCEPTION,0,2000
TXN_110742,SOURCE_A,3977.71,USD,2026-01-05 06:39:41,1,0.79,0.79,0.45,163,OPS_REVIEW,0,0
TXN_110743,SOURCE_A,1180.21,USD,2026-01-14 07:09:47,1,0.61,0.61,0.02,344,OPS_REVIEW,0,0
TXN_110744,SOURCE_B,2196.25,USD,2026-01-05 06:35:10,0,0.91,0.91,0.79,444,EXCEPTION,0,2000
TXN_110745,SOURCE_C,1719.55,USD,2026-01-02 22:45:56,2,0.73,0.73,0.56,370,OPS_REVIEW,0,0
TXN_110746,SOURCE_A,244.67,USD,2026-01-07 20:58:13,2,0.48,0.48,0.21,43,EXCEPTION,0,2000
TXN_110747,SOURCE_C,700.02,USD,2026-01-17 19:18:55,0,0.76,0.76,0.87,291,EXCEPTION,0,2000
TXN_110748,SOURCE_C,1616.01,USD,2026-01-31 00:35:16,3,0.87,0.87,0.39,479,OPS_REVIEW,0,0
TXN_110749,SOURCE_B,2409.13,USD,2026-01-20 11:03:23,3,0.61,0.61,0.11,423,OPS_REVIEW,0,0
